fromNode	zip
3006	98119
3007	98119
3008	98119
3009	98119
3010	98119
3011	98119
3012	98119
3013	98119
3014	98119
3015	98119
3016	98119
3017	98119
3018	98119
3019	98119
3020	98119
3021	98119
3022	98119
3023	98119
3024	98119
3025	98119
3026	98119
3027	98119
3028	98119
3029	98119
3030	98119
3031	98119
3032	98119
3033	98119
3034	98119
3035	98119
3036	98119
3037	98119
3038	98119
3039	98119
3040	98119
3041	98119
3042	98119
3043	98119
3044	98119
3045	98119
3046	98119
3047	98119
3048	98119
3049	98119
3050	98119
3051	98119
3052	98119
3053	98119
3054	98119
3055	98119
3056	98119
3057	98119
3058	98119
3059	98119
3060	98119
3061	98119
3062	98119
3063	98119
3064	98119
3065	98119
3066	98119
3067	98119
3068	98119
3069	98119
3070	98119
3071	98119
3072	98119
3073	98119
3074	98119
3075	98119
3076	98119
3077	98119
3078	98119
3079	98119
3080	98119
3081	98119
3082	98119
3083	98119
3084	98119
3085	98119
3086	98119
3087	98119
3088	98119
3089	98119
3090	98119
3091	98119
3092	98119
3093	98119
3094	98119
3095	98119
3096	98119
3097	98119
3098	98119
3099	98119
3100	98119
3101	98119
3102	98119
3103	98119
3104	98119
3105	98119
3106	98119
3107	98119
3108	98119
3109	98119
3110	98119
3111	98119
3112	98119
3113	98119
3114	98119
3115	98119
3116	98119
3117	98119
3118	98119
3119	98119
3120	98119
3121	98119
3122	98119
3123	98119
3124	98119
3125	98119
3126	98119
3127	98119
3128	98119
3129	98119
3130	98119
3131	98119
3132	98119
3133	98119
3134	98119
3135	98119
3136	98119
3137	98119
3138	98119
3139	98119
3140	98119
3141	98119
3142	98119
3143	98121
3143	98121
3143	98121
3143	98121
3143	98121
3143	98121
3143	98121
3143	98121
3143	98121
3144	98121
3144	98121
3144	98121
3144	98121
3144	98121
3144	98121
3144	98121
3144	98121
3145	98121
3145	98121
3145	98121
3145	98121
3145	98121
3145	98121
3145	98121
3146	98121
3146	98121
3146	98121
3146	98121
3146	98121
3146	98121
3147	98121
3147	98121
3147	98121
3147	98121
3147	98121
3147	98121
3148	98121
3148	98121
3148	98121
3148	98121
3148	98121
3148	98121
3149	98121
3149	98121
3149	98121
3149	98121
3149	98121
3149	98121
3150	98121
3150	98121
3150	98121
3150	98121
3150	98121
3151	98121
3151	98121
3151	98121
3151	98121
3151	98121
3152	98121
3152	98121
3152	98121
3152	98121
3153	98121
3153	98121
3153	98121
3153	98121
3154	98121
3154	98121
3154	98121
3154	98121
3155	98121
3155	98121
3155	98121
3155	98121
3156	98121
3156	98121
3156	98121
3156	98121
3157	98121
3157	98121
3157	98121
3157	98121
3158	98121
3158	98121
3158	98121
3159	98121
3159	98121
3159	98121
3160	98121
3160	98121
3160	98121
3161	98121
3161	98121
3161	98121
3162	98121
3162	98121
3162	98121
3163	98121
3163	98121
3163	98121
3164	98121
3164	98121
3164	98121
3165	98121
3165	98121
3165	98121
3166	98121
3166	98121
3166	98121
3167	98121
3167	98121
3167	98121
3168	98121
3168	98121
3168	98121
3169	98121
3169	98121
3169	98121
3170	98121
3170	98121
3171	98121
3171	98121
3172	98121
3172	98121
3173	98121
3173	98121
3174	98121
3174	98121
3175	98121
3175	98121
3176	98121
3176	98121
3177	98121
3177	98121
3178	98121
3178	98121
3179	98121
3179	98121
3180	98121
3180	98121
3181	98121
3181	98121
3182	98121
3182	98121
3183	98121
3183	98121
3184	98121
3184	98121
3185	98121
3185	98121
3186	98121
3186	98121
3187	98121
3187	98121
3188	98121
3188	98121
3189	98121
3189	98121
3190	98121
3190	98121
3191	98121
3191	98121
3192	98121
3192	98121
3193	98121
3193	98121
3194	98121
3194	98121
3195	98121
3195	98121
3196	98121
3196	98121
3197	98121
3197	98121
3198	98121
3198	98121
3199	98121
3199	98121
3200	98121
3200	98121
3201	98121
3202	98121
3203	98121
3204	98121
3205	98121
3206	98121
3207	98121
3208	98121
3209	98121
3210	98121
3211	98121
3212	98121
3213	98121
3214	98121
3215	98121
3216	98121
3217	98121
3218	98121
3219	98121
3220	98121
3221	98121
3222	98121
3223	98121
3224	98121
3225	98121
3226	98121
3227	98121
3228	98121
3229	98121
3230	98121
3231	98121
3232	98121
3233	98121
3234	98121
3235	98121
3236	98121
3237	98121
3238	98121
3239	98121
3240	98121
3241	98121
3242	98121
3243	98121
3244	98121
3245	98121
3246	98121
3247	98121
3248	98121
3249	98121
3250	98121
3251	98121
3252	98121
3253	98121
3254	98121
3255	98121
3256	98121
3257	98121
3258	98121
3259	98121
3260	98121
3261	98121
3262	98121
3263	98121
3264	98121
3265	98121
3266	98121
3267	98121
3268	98121
3269	98121
3270	98121
3271	98121
3272	98121
3273	98121
3274	98121
3275	98121
3276	98121
3277	98121
3278	98121
3279	98121
3280	98121
3281	98121
3282	98121
3283	98121
3284	98121
3285	98121
3286	98121
3287	98121
3288	98121
3289	98121
3290	98121
3291	98121
3292	98121
3293	98121
3294	98121
3295	98121
3296	98121
3297	98121
3298	98121
3299	98121
3300	98121
3301	98121
3302	98121
3303	98121
3304	98121
3305	98121
3306	98121
3307	98121
3308	98121
3309	98121
3310	98121
3311	98121
3312	98121
3313	98121
3314	98121
3315	98121
3316	98121
3317	98121
3318	98121
3319	98121
3320	98121
3321	98121
3322	98122
3322	98122
3322	98122
3322	98122
3322	98122
3322	98122
3322	98122
3322	98122
3323	98122
3323	98122
3323	98122
3323	98122
3323	98122
3324	98122
3324	98122
3324	98122
3324	98122
3324	98122
3325	98122
3325	98122
3325	98122
3325	98122
3325	98122
3326	98122
3326	98122
3326	98122
3326	98122
3327	98122
3327	98122
3327	98122
3327	98122
3328	98122
3328	98122
3328	98122
3328	98122
3329	98122
3329	98122
3329	98122
3329	98122
3330	98122
3330	98122
3330	98122
3330	98122
3331	98122
3331	98122
3331	98122
3331	98122
3332	98122
3332	98122
3332	98122
3332	98122
3333	98122
3333	98122
3333	98122
3333	98122
3334	98122
3334	98122
3334	98122
3335	98122
3335	98122
3335	98122
3336	98122
3336	98122
3336	98122
3337	98122
3337	98122
3337	98122
3338	98122
3338	98122
3338	98122
3339	98122
3339	98122
3339	98122
3340	98122
3340	98122
3340	98122
3341	98122
3341	98122
3341	98122
3342	98122
3342	98122
3342	98122
3343	98122
3343	98122
3343	98122
3344	98122
3344	98122
3344	98122
3345	98122
3345	98122
3345	98122
3346	98122
3346	98122
3346	98122
3347	98122
3347	98122
3347	98122
3348	98122
3348	98122
3348	98122
3349	98122
3349	98122
3349	98122
3350	98122
3350	98122
3350	98122
3351	98122
3351	98122
3351	98122
3352	98122
3352	98122
3352	98122
3353	98122
3353	98122
3353	98122
3354	98122
3354	98122
3354	98122
3355	98122
3355	98122
3355	98122
3356	98122
3356	98122
3357	98122
3357	98122
3358	98122
3358	98122
3359	98122
3359	98122
3360	98122
3360	98122
3361	98122
3361	98122
3362	98122
3362	98122
3363	98122
3363	98122
3364	98122
3364	98122
3365	98122
3365	98122
3366	98122
3366	98122
3367	98122
3367	98122
3368	98122
3368	98122
3369	98122
3369	98122
3370	98122
3370	98122
3371	98122
3371	98122
3372	98122
3372	98122
3373	98122
3373	98122
3374	98122
3374	98122
3375	98122
3375	98122
3376	98122
3376	98122
3377	98122
3377	98122
3378	98122
3378	98122
3379	98122
3379	98122
3380	98122
3380	98122
3381	98122
3381	98122
3382	98122
3382	98122
3383	98122
3383	98122
3384	98122
3384	98122
3385	98122
3385	98122
3386	98122
3386	98122
3387	98122
3387	98122
3388	98122
3388	98122
3389	98122
3389	98122
3390	98122
3390	98122
3391	98122
3391	98122
3392	98122
3392	98122
3393	98122
3393	98122
3394	98122
3394	98122
3395	98122
3396	98122
3397	98122
3398	98122
3399	98122
3400	98122
3401	98122
3402	98122
3403	98122
3404	98122
3405	98122
3406	98122
3407	98122
3408	98122
3409	98122
3410	98122
3411	98122
3412	98122
3413	98122
3414	98122
3415	98122
3416	98122
3417	98122
3418	98122
3419	98122
3420	98122
3421	98122
3422	98122
3423	98122
3424	98122
3425	98122
3426	98122
3427	98122
3428	98122
3429	98122
3430	98122
3431	98122
3432	98122
3433	98122
3434	98122
3435	98122
3436	98122
3437	98122
3438	98122
3439	98122
3440	98122
3441	98122
3442	98122
3443	98122
3444	98122
3445	98122
3446	98122
3447	98122
3448	98122
3449	98122
3450	98122
3451	98122
3452	98122
3453	98122
3454	98122
3455	98122
3456	98122
3457	98122
3458	98122
3459	98122
3460	98122
3461	98122
3462	98122
3463	98122
3464	98122
3465	98122
3466	98122
3467	98122
3468	98122
3469	98122
3470	98122
3471	98122
3472	98122
3473	98122
3474	98122
3475	98122
3476	98122
3477	98122
3478	98122
3479	98122
3480	98122
3481	98122
3482	98122
3483	98122
3484	98122
3485	98122
3486	98122
3487	98122
3488	98122
3489	98122
3490	98122
3491	98122
3492	98122
3493	98122
3494	98122
3495	98122
3496	98122
3497	98122
3498	98122
3499	98122
3500	98122
3501	98122
3502	98122
3503	98122
3504	98122
3505	98122
3506	98122
3507	98122
3508	98122
3509	98122
3510	98122
3511	98122
3512	98122
3513	98122
3514	98122
3515	98122
3516	98122
3517	98122
3518	98122
3519	98122
3520	98122
3521	98122
3522	98122
3523	98122
3524	98122
3525	98122
3526	98122
3527	98122
3528	98122
3529	98122
3530	98122
3531	98122
3532	98122
3533	98122
3534	98122
3535	98122
3536	98122
3537	98122
3538	98122
3539	98122
3540	98122
3541	98122
3542	98122
3543	98122
3544	98122
3545	98122
3546	98122
3547	98122
3548	98122
3549	98122
3550	98125
3550	98125
3550	98125
3550	98125
3550	98125
3550	98125
3550	98125
3550	98125
3551	98125
3551	98125
3551	98125
3551	98125
3551	98125
3551	98125
3552	98125
3552	98125
3552	98125
3552	98125
3552	98125
3552	98125
3553	98125
3553	98125
3553	98125
3553	98125
3553	98125
3553	98125
3554	98125
3554	98125
3554	98125
3554	98125
3554	98125
3555	98125
3555	98125
3555	98125
3555	98125
3555	98125
3556	98125
3556	98125
3556	98125
3556	98125
3556	98125
3557	98125
3557	98125
3557	98125
3557	98125
3557	98125
3558	98125
3558	98125
3558	98125
3558	98125
3558	98125
3559	98125
3559	98125
3559	98125
3559	98125
3560	98125
3560	98125
3560	98125
3560	98125
3561	98125
3561	98125
3561	98125
3561	98125
3562	98125
3562	98125
3562	98125
3562	98125
3563	98125
3563	98125
3563	98125
3563	98125
3564	98125
3564	98125
3564	98125
3564	98125
3565	98125
3565	98125
3565	98125
3565	98125
3566	98125
3566	98125
3566	98125
3566	98125
3567	98125
3567	98125
3567	98125
3568	98125
3568	98125
3568	98125
3569	98125
3569	98125
3569	98125
3570	98125
3570	98125
3570	98125
3571	98125
3571	98125
3571	98125
3572	98125
3572	98125
3572	98125
3573	98125
3573	98125
3573	98125
3574	98125
3574	98125
3574	98125
3575	98125
3575	98125
3575	98125
3576	98125
3576	98125
3577	98125
3577	98125
3578	98125
3578	98125
3579	98125
3579	98125
3580	98125
3580	98125
3581	98125
3581	98125
3582	98125
3582	98125
3583	98125
3583	98125
3584	98125
3584	98125
3585	98125
3585	98125
3586	98125
3586	98125
3587	98125
3587	98125
3588	98125
3588	98125
3589	98125
3589	98125
3590	98125
3590	98125
3591	98125
3591	98125
3592	98125
3592	98125
3593	98125
3593	98125
3594	98125
3594	98125
3595	98125
3595	98125
3596	98125
3596	98125
3597	98125
3597	98125
3598	98125
3598	98125
3599	98125
3599	98125
3600	98125
3600	98125
3601	98125
3601	98125
3602	98125
3602	98125
3603	98125
3603	98125
3604	98125
3604	98125
3605	98125
3605	98125
3606	98125
3606	98125
3607	98125
3607	98125
3608	98125
3608	98125
3609	98125
3609	98125
3610	98125
3610	98125
3611	98125
3611	98125
3612	98125
3613	98125
3614	98125
3615	98125
3616	98125
3617	98125
3618	98125
3619	98125
3620	98125
3621	98125
3622	98125
3623	98125
3624	98125
3625	98125
3626	98125
3627	98125
3628	98125
3629	98125
3630	98125
3631	98125
3632	98125
3633	98125
3634	98125
3635	98125
3636	98125
3637	98125
3638	98125
3639	98125
3640	98125
3641	98125
3642	98125
3643	98125
3644	98125
3645	98125
3646	98125
3647	98125
3648	98125
3649	98125
3650	98125
3651	98125
3652	98125
3653	98125
3654	98125
3655	98125
3656	98125
3657	98125
3658	98125
3659	98125
3660	98125
3661	98125
3662	98125
3663	98125
3664	98125
3665	98125
3666	98125
3667	98125
3668	98125
3669	98125
3670	98125
3671	98125
3672	98125
3673	98125
3674	98125
3675	98125
3676	98125
3677	98125
3678	98125
3679	98125
3680	98125
3681	98125
3682	98125
3683	98125
3684	98125
3685	98125
3686	98125
3687	98125
3688	98125
3689	98125
3690	98125
3691	98125
3692	98125
3693	98125
3694	98125
3695	98125
3696	98125
3697	98125
3698	98125
3699	98125
3700	98125
3701	98125
3702	98125
3703	98125
3704	98125
3705	98125
3706	98125
3707	98125
3708	98125
3709	98125
3710	98125
3711	98125
3712	98125
3713	98125
3714	98125
3715	98125
3716	98125
3717	98125
3718	98125
3719	98125
3720	98125
3721	98125
3722	98125
3723	98125
3724	98125
3725	98125
3726	98125
3727	98125
3728	98125
3729	98125
3730	98125
3731	98125
3732	98125
3733	98125
3734	98125
3735	98125
3736	98125
3737	98125
3738	98125
3739	98125
3740	98125
3741	98125
3742	98125
3743	98125
3744	98125
3745	98125
3746	98125
3747	98125
3748	98125
3749	98125
3750	98125
3751	98125
3752	98125
3753	98125
3754	98125
3755	98125
3756	98125
3757	98125
3758	98125
3759	98125
3760	98125
3761	98125
3762	98125
3763	98125
3764	98125
3765	98125
3766	98125
3767	98125
3768	98125
3769	98125
3770	98125
3771	98125
3772	98125
3773	98125
3774	98125
3775	98125
3776	98125
3777	98125
3778	98125
3779	98125
3780	98125
3781	98125
3782	98125
3783	98125
3784	98125
3785	98125
3786	98125
3787	98125
3788	98125
3789	98125
3790	98125
3791	98125
3792	98125
3793	98125
3794	98125
3795	98125
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3796	98126
3797	98126
3797	98126
3797	98126
3797	98126
3797	98126
3797	98126
3797	98126
3797	98126
3798	98126
3798	98126
3798	98126
3798	98126
3798	98126
3798	98126
3799	98126
3799	98126
3799	98126
3799	98126
3799	98126
3800	98126
3800	98126
3800	98126
3800	98126
3800	98126
3801	98126
3801	98126
3801	98126
3801	98126
3802	98126
3802	98126
3802	98126
3802	98126
3803	98126
3803	98126
3803	98126
3803	98126
3804	98126
3804	98126
3804	98126
3804	98126
3805	98126
3805	98126
3805	98126
3805	98126
3806	98126
3806	98126
3806	98126
3807	98126
3807	98126
3807	98126
3808	98126
3808	98126
3808	98126
3809	98126
3809	98126
3810	98126
3810	98126
3811	98126
3811	98126
3812	98126
3812	98126
3813	98126
3813	98126
3814	98126
3814	98126
3815	98126
3815	98126
3816	98126
3816	98126
3817	98126
3817	98126
3818	98126
3818	98126
3819	98126
3819	98126
3820	98126
3820	98126
3821	98126
3821	98126
3822	98126
3822	98126
3823	98126
3823	98126
3824	98126
3824	98126
3825	98126
3825	98126
3826	98126
3826	98126
3827	98126
3827	98126
3828	98126
3829	98126
3830	98126
3831	98126
3832	98126
3833	98126
3834	98126
3835	98126
3836	98126
3837	98126
3838	98126
3839	98126
3840	98126
3841	98126
3842	98126
3843	98126
3844	98126
3845	98126
3846	98126
3847	98126
3848	98126
3849	98126
3850	98126
3851	98126
3852	98126
3853	98126
3854	98126
3855	98126
3856	98126
3857	98126
3858	98126
3859	98126
3860	98126
3861	98126
3862	98126
3863	98126
3864	98126
3865	98126
3866	98126
3867	98126
3868	98126
3869	98126
3870	98126
3871	98126
3872	98126
3873	98126
3874	98126
3875	98126
3876	98126
3877	98126
3878	98126
3879	98126
3880	98126
3881	98126
3882	98126
3883	98126
3884	98126
3885	98126
3886	98126
3887	98126
3888	98126
3889	98126
3890	98126
3891	98126
3892	98126
3893	98126
3894	98126
3895	98126
3896	98126
3897	98126
3898	98126
3899	98126
3900	98126
3901	98126
3902	98126
3903	98126
3904	98126
3905	98126
3906	98126
3907	98126
3908	98126
3909	98126
3910	98126
3911	98126
3912	98126
3913	98126
3914	98126
3915	98126
3916	98126
3917	98126
3918	98126
3919	98126
3920	98126
3921	98126
3922	98126
3923	98126
3924	98126
3925	98126
3926	98126
3927	98126
3928	98126
3929	98126
3930	98126
3931	98126
3932	98126
3933	98126
3934	98126
3935	98126
3936	98126
3937	98133
3937	98133
3937	98133
3937	98133
3937	98133
3937	98133
3937	98133
3937	98133
3938	98133
3938	98133
3938	98133
3938	98133
3938	98133
3938	98133
3938	98133
3939	98133
3939	98133
3939	98133
3939	98133
3939	98133
3939	98133
3939	98133
3940	98133
3940	98133
3940	98133
3940	98133
3940	98133
3940	98133
3940	98133
3941	98133
3941	98133
3941	98133
3941	98133
3941	98133
3941	98133
3941	98133
3942	98133
3942	98133
3942	98133
3942	98133
3942	98133
3942	98133
3943	98133
3943	98133
3943	98133
3943	98133
3943	98133
3944	98133
3944	98133
3944	98133
3944	98133
3944	98133
3945	98133
3945	98133
3945	98133
3945	98133
3946	98133
3946	98133
3946	98133
3946	98133
3947	98133
3947	98133
3947	98133
3947	98133
3948	98133
3948	98133
3948	98133
3948	98133
3949	98133
3949	98133
3949	98133
3949	98133
3950	98133
3950	98133
3950	98133
3951	98133
3951	98133
3951	98133
3952	98133
3952	98133
3952	98133
3953	98133
3953	98133
3953	98133
3954	98133
3954	98133
3954	98133
3955	98133
3955	98133
3955	98133
3956	98133
3956	98133
3956	98133
3957	98133
3957	98133
3957	98133
3958	98133
3958	98133
3958	98133
3959	98133
3959	98133
3959	98133
3960	98133
3960	98133
3960	98133
3961	98133
3961	98133
3961	98133
3962	98133
3962	98133
3962	98133
3963	98133
3963	98133
3963	98133
3964	98133
3964	98133
3964	98133
3965	98133
3965	98133
3965	98133
3966	98133
3966	98133
3966	98133
3967	98133
3967	98133
3967	98133
3968	98133
3968	98133
3968	98133
3969	98133
3969	98133
3969	98133
3970	98133
3970	98133
3970	98133
3971	98133
3971	98133
3971	98133
3972	98133
3972	98133
3972	98133
3973	98133
3973	98133
3973	98133
3974	98133
3974	98133
3974	98133
3975	98133
3975	98133
3975	98133
3976	98133
3976	98133
3977	98133
3977	98133
3978	98133
3978	98133
3979	98133
3979	98133
3980	98133
3980	98133
3981	98133
3981	98133
3982	98133
3982	98133
3983	98133
3983	98133
3984	98133
3984	98133
3985	98133
3985	98133
3986	98133
3986	98133
3987	98133
3987	98133
3988	98133
3988	98133
3989	98133
3989	98133
3990	98133
3990	98133
3991	98133
3991	98133
3992	98133
3992	98133
3993	98133
3993	98133
3994	98133
3994	98133
3995	98133
3995	98133
3996	98133
3996	98133
3997	98133
3997	98133
3998	98133
3998	98133
3999	98133
3999	98133
4000	98133
4000	98133
4001	98133
4001	98133
4002	98133
4002	98133
4003	98133
4003	98133
4004	98133
4004	98133
4005	98133
4005	98133
4006	98133
4006	98133
4007	98133
4007	98133
4008	98133
4008	98133
4009	98133
4009	98133
4010	98133
4010	98133
4011	98133
4011	98133
4012	98133
4012	98133
4013	98133
4013	98133
4014	98133
4014	98133
4015	98133
4015	98133
4016	98133
4016	98133
4017	98133
4017	98133
4018	98133
4018	98133
4019	98133
4019	98133
4020	98133
4020	98133
4021	98133
4021	98133
4022	98133
4022	98133
4023	98133
4023	98133
4024	98133
4024	98133
4025	98133
4025	98133
4026	98133
4026	98133
4027	98133
4027	98133
4028	98133
4028	98133
4029	98133
4030	98133
4031	98133
4032	98133
4033	98133
4034	98133
4035	98133
4036	98133
4037	98133
4038	98133
4039	98133
4040	98133
4041	98133
4042	98133
4043	98133
4044	98133
4045	98133
4046	98133
4047	98133
4048	98133
4049	98133
4050	98133
4051	98133
4052	98133
4053	98133
4054	98133
4055	98133
4056	98133
4057	98133
4058	98133
4059	98133
4060	98133
4061	98133
4062	98133
4063	98133
4064	98133
4065	98133
4066	98133
4067	98133
4068	98133
4069	98133
4070	98133
4071	98133
4072	98133
4073	98133
4074	98133
4075	98133
4076	98133
4077	98133
4078	98133
4079	98133
4080	98133
4081	98133
4082	98133
4083	98133
4084	98133
4085	98133
4086	98133
4087	98133
4088	98133
4089	98133
4090	98133
4091	98133
4092	98133
4093	98133
4094	98133
4095	98133
4096	98133
4097	98133
4098	98133
4099	98133
4100	98133
4101	98133
4102	98133
4103	98133
4104	98133
4105	98133
4106	98133
4107	98133
4108	98133
4109	98133
4110	98133
4111	98133
4112	98133
4113	98133
4114	98133
4115	98133
4116	98133
4117	98133
4118	98133
4119	98133
4120	98133
4121	98133
4122	98133
4123	98133
4124	98133
4125	98133
4126	98133
4127	98133
4128	98133
4129	98133
4130	98133
4131	98133
4132	98133
4133	98133
4134	98133
4135	98133
4136	98133
4137	98133
4138	98133
4139	98133
4140	98133
4141	98133
4142	98133
4143	98133
4144	98133
4145	98133
4146	98133
4147	98133
4148	98133
4149	98133
4150	98133
4151	98133
4152	98133
4153	98133
4154	98133
4155	98133
4156	98133
4157	98133
4158	98133
4159	98133
4160	98133
4161	98133
4162	98133
4163	98133
4164	98133
4165	98133
4166	98133
4167	98133
4168	98133
4169	98133
4170	98133
4171	98133
4172	98133
4173	98133
4174	98133
4175	98133
4176	98133
4177	98133
4178	98133
4179	98133
4180	98133
4181	98133
4182	98133
4183	98133
4184	98133
4185	98133
4186	98133
4187	98133
4188	98133
4189	98133
4190	98133
4191	98133
4192	98133
4193	98133
4194	98133
4195	98133
4196	98133
4197	98133
4198	98133
4199	98133
4200	98133
4201	98133
4202	98133
4203	98133
4204	98133
4205	98133
4206	98133
4207	98133
4208	98133
4209	98133
4210	98133
4211	98133
4212	98133
4213	98133
4214	98133
4215	98133
4216	98133
4217	98133
4218	98133
4219	98133
4220	98133
4221	98133
4222	98133
4223	98133
4224	98133
4225	98133
4226	98133
4227	98133
4228	98133
4229	98133
4230	98133
4231	98133
4232	98133
4233	98133
4234	98133
4235	98133
4236	98133
4237	98133
4238	98133
4239	98133
4240	98133
4241	98133
4242	98133
4243	98133
4244	98133
4245	98133
4246	98133
4247	98133
4248	98133
4249	98133
4250	98134
4250	98134
4250	98134
4250	98134
4251	98134
4251	98134
4251	98134
4251	98134
4252	98134
4252	98134
4252	98134
4253	98134
4253	98134
4254	98134
4254	98134
4255	98134
4256	98134
4257	98134
4258	98134
4259	98134
4260	98134
4261	98134
4262	98134
4263	98134
4264	98134
4265	98136
4265	98136
4265	98136
4265	98136
4265	98136
4265	98136
4266	98136
4266	98136
4266	98136
4266	98136
4266	98136
4267	98136
4267	98136
4267	98136
4267	98136
4267	98136
4268	98136
4268	98136
4268	98136
4268	98136
4268	98136
4269	98136
4269	98136
4269	98136
4269	98136
4270	98136
4270	98136
4270	98136
4270	98136
4271	98136
4271	98136
4271	98136
4271	98136
4272	98136
4272	98136
4272	98136
4273	98136
4273	98136
4273	98136
4274	98136
4274	98136
4275	98136
4275	98136
4276	98136
4276	98136
4277	98136
4277	98136
4278	98136
4278	98136
4279	98136
4279	98136
4280	98136
4280	98136
4281	98136
4281	98136
4282	98136
4282	98136
4283	98136
4283	98136
4284	98136
4284	98136
4285	98136
4285	98136
4286	98136
4286	98136
4287	98136
4287	98136
4288	98136
4288	98136
4289	98136
4289	98136
4290	98136
4290	98136
4291	98136
4291	98136
4292	98136
4293	98136
4294	98136
4295	98136
4296	98136
4297	98136
4298	98136
4299	98136
4300	98136
4301	98136
4302	98136
4303	98136
4304	98136
4305	98136
4306	98136
4307	98136
4308	98136
4309	98136
4310	98136
4311	98136
4312	98136
4313	98136
4314	98136
4315	98136
4316	98136
4317	98136
4318	98136
4319	98136
4320	98136
4321	98136
4322	98136
4323	98136
4324	98136
4325	98136
4326	98136
4327	98136
4328	98136
4329	98136
4330	98136
4331	98136
4332	98136
4333	98136
4334	98136
4335	98136
4336	98136
4337	98136
4338	98136
4339	98136
4340	98136
4341	98136
4342	98136
4343	98136
4344	98136
4345	98136
4346	98136
4347	98136
4348	98136
4349	98136
4350	98136
4351	98136
4352	98136
4353	98136
4354	98136
4355	98136
4356	98136
4357	98136
4358	98136
4359	98136
4360	98136
4361	98136
4362	98136
4363	98136
4364	98136
4365	98136
4366	98136
4367	98136
4368	98136
4369	98136
4370	98136
4371	98136
4372	98136
4373	98136
4374	98136
4375	98136
4376	98136
4377	98136
4378	98136
4379	98136
4380	98136
4381	98136
4382	98136
4383	98136
4384	98136
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4385	98144
4386	98144
4386	98144
4386	98144
4386	98144
4386	98144
4386	98144
4386	98144
4386	98144
4387	98144
4387	98144
4387	98144
4387	98144
4387	98144
4387	98144
4387	98144
4388	98144
4388	98144
4388	98144
4388	98144
4388	98144
4389	98144
4389	98144
4389	98144
4389	98144
4390	98144
4390	98144
4390	98144
4390	98144
4391	98144
4391	98144
4391	98144
4391	98144
4392	98144
4392	98144
4392	98144
4392	98144
4393	98144
4393	98144
4393	98144
4393	98144
4394	98144
4394	98144
4394	98144
4394	98144
4395	98144
4395	98144
4395	98144
4395	98144
4396	98144
4396	98144
4396	98144
4396	98144
4397	98144
4397	98144
4397	98144
4398	98144
4398	98144
4398	98144
4399	98144
4399	98144
4399	98144
4400	98144
4400	98144
4400	98144
4401	98144
4401	98144
4401	98144
4402	98144
4402	98144
4402	98144
4403	98144
4403	98144
4403	98144
4404	98144
4404	98144
4404	98144
4405	98144
4405	98144
4405	98144
4406	98144
4406	98144
4406	98144
4407	98144
4407	98144
4407	98144
4408	98144
4408	98144
4408	98144
4409	98144
4409	98144
4409	98144
4410	98144
4410	98144
4411	98144
4411	98144
4412	98144
4412	98144
4413	98144
4413	98144
4414	98144
4414	98144
4415	98144
4415	98144
4416	98144
4416	98144
4417	98144
4417	98144
4418	98144
4418	98144
4419	98144
4419	98144
4420	98144
4420	98144
4421	98144
4421	98144
4422	98144
4422	98144
4423	98144
4423	98144
4424	98144
4424	98144
4425	98144
4425	98144
4426	98144
4426	98144
4427	98144
4427	98144
4428	98144
4428	98144
4429	98144
4429	98144
4430	98144
4430	98144
4431	98144
4431	98144
4432	98144
4432	98144
4433	98144
4433	98144
4434	98144
4434	98144
4435	98144
4435	98144
4436	98144
4437	98144
4438	98144
4439	98144
4440	98144
4441	98144
4442	98144
4443	98144
4444	98144
4445	98144
4446	98144
4447	98144
4448	98144
4449	98144
4450	98144
4451	98144
4452	98144
4453	98144
4454	98144
4455	98144
4456	98144
4457	98144
4458	98144
4459	98144
4460	98144
4461	98144
4462	98144
4463	98144
4464	98144
4465	98144
4466	98144
4467	98144
4468	98144
4469	98144
4470	98144
4471	98144
4472	98144
4473	98144
4474	98144
4475	98144
4476	98144
4477	98144
4478	98144
4479	98144
4480	98144
4481	98144
4482	98144
4483	98144
4484	98144
4485	98144
4486	98144
4487	98144
4488	98144
4489	98144
4490	98144
4491	98144
4492	98144
4493	98144
4494	98144
4495	98144
4496	98144
4497	98144
4498	98144
4499	98144
4500	98144
4501	98144
4502	98144
4503	98144
4504	98144
4505	98144
4506	98144
4507	98144
4508	98144
4509	98144
4510	98144
4511	98144
4512	98144
4513	98144
4514	98144
4515	98144
4516	98144
4517	98144
4518	98144
4519	98144
4520	98144
4521	98144
4522	98144
4523	98144
4524	98144
4525	98144
4526	98164
4526	98164
4527	98164
4528	98164
4529	98177
4529	98177
4529	98177
4529	98177
4529	98177
4529	98177
4529	98177
4529	98177
4530	98177
4530	98177
4530	98177
4530	98177
4530	98177
4530	98177
4530	98177
4531	98177
4531	98177
4531	98177
4531	98177
4531	98177
4531	98177
4532	98177
4532	98177
4532	98177
4532	98177
4532	98177
4532	98177
4533	98177
4533	98177
4533	98177
4533	98177
4533	98177
4534	98177
4534	98177
4534	98177
4534	98177
4534	98177
4535	98177
4535	98177
4535	98177
4535	98177
4535	98177
4536	98177
